5A4. Perceived Competence,Role of Readiness for Change in System Implementation,Kwahk,2008,Computer Self-Efficacy,I could complete a job using the information system if I have never used an information system like it before,,1
5A4. Perceived Competence,Role of Readiness for Change in System Implementation,Kwahk,2008,Computer Self-Efficacy,I could complete a job using the information system if I have only the system manuals for reference,,1
5A4. Perceived Competence,Role of Readiness for Change in System Implementation,Kwahk,2008,Computer Self-Efficacy,I could complete a job using the information system if I have seen someone else using it before trying it myself,,1
5A4. Perceived Competence,Role of Readiness for Change in System Implementation,Kwahk,2008,Computer Self-Efficacy,I could complete a job using the information system if I could call someone for help if I got stuck,,1
5A4. Perceived Competence,Role of Readiness for Change in System Implementation,Kwahk,2008,Computer Self-Efficacy,I could complete a job using the information system if someone else helps me get started,,1
5A4. Perceived Competence,Role of Readiness for Change in System Implementation,Kwahk,2008,Computer Self-Efficacy,I could complete a job using the information system if I have a lot of time to complete the job for which the information system was provided,,1
5A4. Perceived Competence,Role of Readiness for Change in System Implementation,Kwahk,2008,Computer Self-Efficacy,I could complete a job using the information system if I have just the built-in help facility for assistance,,1
5A4. Perceived Competence,Role of Readiness for Change in System Implementation,Kwahk,2008,Computer Self-Efficacy,I could complete a job using the information system if someone shows me how to do it first,,1
5A4. Perceived Competence,Role of Readiness for Change in System Implementation,Kwahk,2008,Computer Self-Efficacy,I could complete a job using the information system if I have used similar information systems like this one before in doing the job,,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Organizational Commitment,I would be very happy to spend the rest of my career with this organization,,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Organizational Commitment,I enjoy discussing my organization with people outside it,,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Organizational Commitment,I really feel as if this organization's problems are my own,,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Organizational Commitment,This organization has a great deal of personal meaning for me,,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Organizational Commitment,"It would be very hard for me to leave my organization right now, even if I wanted to",,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Organizational Commitment,Too much in my life would be disrupted if I decided I wanted to leave my organization now,,1
1B3. Intuitive Use,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Ease of Use,I find it easy to get the system to do what I want it to do,,1
1D8. Clarity,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Ease of Use,My interaction with the system is clear and understandable,,1
2B1. Learning,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Ease of Use,Learning to operate the system is easy,,1
2B1. Learning,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Ease of Use,It is easy to become skillful at using the system,,1
2B2. Retention,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Ease of Use,It is easy to remember how to use the system,,1
2D. Ease of Use,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Ease of Use,I find the system easy to use,,1
4B. Management Expectations,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Personal Competence,"In this organization, I am encouraged to feel that the work I do makes important contributions to the larger aims of the organization",,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Personal Competence,"In general, the work I am given to do at my organization is challenging and exciting",,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Personal Competence,The requirements of my job are demanding,,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Personal Competence,I am usually given feedback concerning my performance on the job,,1
4G. Attachment to Organization,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Personal Competence,"In my organization, I am allowed to participate in decisions regarding my workload and performance standards",,1
1D2. Accurate Content,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Usefulness,Using the system enables me to have more accurate information,,1
1D2. Accurate Content,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Usefulness,Using the system enables me to acquire high-quality information,,1
1D6. Relevant Content,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Usefulness,Using the system enables me to access more relevant information,,1
2A4. Task Compatibility,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Usefulness,Using the system is useful for performing my task,,1
3C1. Quantity Output,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Usefulness,Using the system enhances my effectiveness in performing my task,,1
3C1. Quantity Output,Role of Readiness for Change in System Implementation,Kwahk,2008,Perceived Usefulness,Using the system increases my productivity in performing my task,,1
5C. Attitude Toward Change,Role of Readiness for Change in System Implementation,Kwahk,2008,Readiness for Change,I look forward to changes at work,,1
5C. Attitude Toward Change,Role of Readiness for Change in System Implementation,Kwahk,2008,Readiness for Change,I find most change to be pleasing,,1
5C. Attitude Toward Change,Role of Readiness for Change in System Implementation,Kwahk,2008,Readiness for Change,Other people think that I support change,,1
5C. Attitude Toward Change,Role of Readiness for Change in System Implementation,Kwahk,2008,Readiness for Change,I am inclined to try new ideas,,1
5C. Attitude Toward Change,Role of Readiness for Change in System Implementation,Kwahk,2008,Readiness for Change,I usually support new ideas,,1
5C. Attitude Toward Change,Role of Readiness for Change in System Implementation,Kwahk,2008,Readiness for Change,I often suggest new approaches to things,,1
5C. Attitude Toward Change,Role of Readiness for Change in System Implementation,Kwahk,2008,Readiness for Change,I intend to do whatever is possible to support change,,1
6. Intention for use,Role of Readiness for Change in System Implementation,Kwahk,2008,Usage Intention,I intend to use the system for performing my job as often as needed,,1
6. Intention for use,Role of Readiness for Change in System Implementation,Kwahk,2008,Usage Intention,"To the extent possible, I would frequently use the system in my job",,1
6. Intention for use,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Behavioral Intention to Use,"If I get access to an ELIS, I intend to use it",,1
6. Intention for use,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Behavioral Intention to Use,"If I get access to an ELIS, I expect that I will use it",,1
2A2. Style Compatibility,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Compatibility,Using ELIS is suitable for my work style,,1
2A2. Style Compatibility,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Compatibility,Using ELIS is suitable for my life style,,1
2A3. Job Compatibility,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Compatibility,Using ELIS is compatible with most aspects of my work,,1
1B3. Intuitive Use,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Ease of Use,It is easy to operate ELIS and do anything that I want to do,,1
1B3A. Intuitive Wording,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Ease of Use,I find that the human interface of ELIS is clear and easy to understand,,1
2D. Ease of Use,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Ease of Use,I find that ELIS is very easy to use,,1
2D. Ease of Use,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Ease of Use,I find that interacting with ELIS does not demand much care and attention,,1
2A4. Task Compatibility,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Financial Cost,I think the equipments required to deploy ELIS can help employees'' work,,1
4F. Perceived Costs,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Financial Cost,I think it costs a lot to learn ELIS,,1
2A3. Job Compatibility,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Usefulness,I find ELIS is useful for my work,,1
3C. Impact on Work Output,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Usefulness,Using ELIS would enhance my job performance,,1
3C1. Quantity Output,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Usefulness,Using ELIS would increase my productivity,,1
3C3. General Efficiency,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Perceived Usefulness,Using ELIS can improve my work efficiency,,1
1D5. Trusted,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Trust,"As I understand it, ELIS will have its anticipated effects",,1
1I. Features,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Trust,"As I understand it, ELIS provides very good functionalities",,1
2A4. Task Compatibility,TAM (Technology Acceptance Model) with IDT (Innovation Diffusion Theory),Tung,2008,Trust,"As I understand it, I believe ELIS can help employees' work",,1
6. Intention for use,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Behavioral Intention,"Assuming I have access to the system, I intend to use it",,1
6. Intention for use,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Behavioral Intention,"Given that I have access to the system, I predict that I would use it",,1
6. Intention for use,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Behavioral Intention,I plan to use the system in the next <n> months,,1
5A2. Anxiety,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Anxiety,Computers do not scare me at all,,1
5A2. Anxiety,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Anxiety,Working with a computer makes me nervous,,1
5A2. Anxiety,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Anxiety,Computers make me feel uncomfortable,,1
5A2. Anxiety,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Anxiety,Computers make me feel uneasy,,1
2E4. Scales,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Playfulness,The following questions ask you how you would characterize yourself when you use computers: spontaneous,,1
2E4. Scales,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Playfulness,The following questions ask you how you would characterize yourself when you use computers: creative,,1
2E4. Scales,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Playfulness,The following questions ask you how you would characterize yourself when you use computers: playful,,1
2E4. Scales,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Playfulness,The following questions ask you how you would characterize yourself when you use computers: unoriginal,,1
5A4. Perceived Competence,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Self-Efficacy,I could complete the job using a software package if there was no one around to tell me what to do as I go,,1
5A4. Perceived Competence,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Self-Efficacy,I could complete the job using a software package if I had just the built-in help facility for assistance,,1
5A4. Perceived Competence,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Self-Efficacy,I could complete the job using a software package if someone showed me how to do it first,,1
5A4. Perceived Competence,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Computer Self-Efficacy,I could complete the job using a software package if I had used similar packages before this one to do the same job,,1
4E. Organization Professional Image,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Image,People in my organization who use the system have more prestige that those who do not,,1
4E. Organization Professional Image,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Image,People in my organization who use the system have a high profile,,1
4E. Organization Professional Image,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Image,Having the system is a status symbol in my organization,,1
2A3. Job Compatibility,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Job Relevance,"In my job, usage of the system is important",,1
2A3. Job Compatibility,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Job Relevance,"In my job, usage of the system is relevant",,1
2A4. Task Compatibility,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Job Relevance,The use of the system is pertinent to my various job-related tasks,,1
1D2. Accurate Content,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Output Quality,The quality of the output I get from the system is high,,1
1D2. Accurate Content,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Output Quality,I have no problem with the quality of the system's output,,1
2E2. General Opinion,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Output Quality,I rate the results from the system to be excellent,,1
1B3. Intuitive Use,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Ease of Use,I find it easy to get the system to do what I want it to do,,1
1D8. Clarity,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Ease of Use,My interaction with the system is clear and understandable,,1
2B2A. Memory Loading,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Ease of Use,Interacting with the system does not require a lot of my mental effort,,1
2D. Ease of Use,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Ease of Use,I find the system to be easy to use,,1
2E2. General Opinion,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Enjoyment,I find using the system to be enjoyable,,1
2E2. General Opinion,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Enjoyment,The actual process of using the system is pleasant,,1
2E2. General Opinion,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Enjoyment,I have fun using the system,,1
2A3. Job Compatibility,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Usefulness,I find the system to be useful in my job,,1
3C. Impact on Work Output,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Usefulness,Using the system improves my performance in my job,,1
3C1. Quantity Output,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Usefulness,Using the system in my job increases my productivity,,1
3C3. General Efficiency,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceived Usefulness,Using the system enhances my effectiveness in my job,,1
2C2. Compatibility with Education,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceptions of External Control,The system is not compatible with other systems I use,,1
2F. User Control,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceptions of External Control,I have control over using the system,,1
4A. Organizational Goals,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceptions of External Control,I have the resources necessary to use the system,,1
4A. Organizational Goals,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Perceptions of External Control,"Given the resources, opportunities and knowledge it takes to use the system, it would be easy for me to use the system",,1
2C4. Expression of Benefit,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Result Demonstrability,I have no difficulty telling others about the results of using the system,,1
2C4. Expression of Benefit,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Result Demonstrability,I believe I could communicate to others the consequences of using the system,,1
2C4. Expression of Benefit,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Result Demonstrability,The results of using the system are apparent to me,,1
2C4. Expression of Benefit,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Result Demonstrability,I would have difficulty explaining why using the system may or may not be beneficial,,1
4A. Organizational Goals,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Subjective Norm,The senior management of this business has been helpful in the use of the system,,1
4A. Organizational Goals,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Subjective Norm,"In general, the organization has supported the use of the system",,1
4B. Management Expectations,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Subjective Norm,People who influence my behavior think that I should use the system,,1
4B. Management Expectations,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Subjective Norm,People who are important to me think that I should use the system,,1
4D. Voluntariness,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Voluntariness,My use of the system is voluntary,,1
4D. Voluntariness,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Voluntariness,My supervisor does not require me to use the system,,1
4D. Voluntariness,TAM3 (Technology Acceptance Model 3),Venkatesh,2008,Voluntariness,"Although it might be helpful, using the system is certainly not compulsory in my job",,1
2B1. Learning,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Ease of Use,Learning to operate [system] is easy for me.,,1
2B1. Learning,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Ease of Use,It is easy for me to become skillful at using [system].,,1
2B2. Retention,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Ease of Use,I can always remember how to log on to and use [system].,,1
2D. Ease of Use,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Ease of Use,I find [system] easy to use.,,1
5A4. Perceived Competence,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Ease of Use,I am comfortable with my ability to use [system].,,1
2A4. Task Compatibility,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Usefulness,Using [system] is useful for [task].,,1
2A4. Task Compatibility,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Usefulness,I am satisfied with [system] for [task].,,1
2E2. General Opinion,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Usefulness,Using [system] increases [task].,,1
3B3. Speed of Tasks,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Usefulness,Using [system] enables me to [task] more quickly.,,1
3B3. Speed of Tasks,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Usefulness,I perform [task] in a timely manner because of [system].,,1
3C4. Easier Work,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Usefulness,Using [system] makes it easier to [task].,,1
3C4. Easier Work,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Usefulness,Using [system] makes it more likely that I can perform [task].,,1
3C4. Easier Work,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Usefulness,I think [system] presents a more equitable process for [task].,,1
3C4. Easier Work,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,Perceived Usefulness,I am able to perform [task] whenever I use [system].,,1
1C. User Assistance,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,User Control,"The information (such as on-line help, on-screen messages and other documentation) provided with [system] is clear.",,1
1C4. Error Messages,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,User Control,[System] gives error messages that clearly tell me how to fix problems.,,1
1C5. Error Recovery,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,User Control,"Whenever I make a mistake using [system], I recover easily and quickly.",,1
2C. Perceived Personal Benefit,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,User Control,"I think [system] has been [system impact, career].",,1
4A. Organizational Goals,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,User Control,"I think [system] has been [system impact, organization].",,1
4A. Organizational Goals,Health ITUES (Information Technology Usability Evaluation Scale),Yen,2010,User Control,[System] is an important part of [system impact].,,1
1B3. Intuitive Use,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,"It is easy to know how to do what you need to do to request tests, records, etc.",,1
1D1. Up to Date Content,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,Information is always updated,,1
1D3. Expected Content,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,I find all the information I need,,1
1D5. Trusted,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,I am certain about the reliability of the data documented,,1
2A3. Job Compatibility,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,The programme is integrated in the daily work,,1
2B1. Learning,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,It is easy to learn how to use it,,1
2D. Ease of Use,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,It is easy to use,,1
3A1. Value of Use,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,Data I register are important for the care of the patients,,1
3B6. Communication Impacts,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,The relationship with the personnel of the department of informatics is good,,1
3C4. Easier Work,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,The information I access from the programme makes my work easier,,1
3D1. Location Convenience,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,I have access to the information where I need it,,1
3D2. Timing Convenience,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,I have access to the information when I need it,,1
5C. Attitude Toward Change,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,The suggestions I make are taken into account,,1
5C. Attitude Toward Change,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,The attitude of the personnel of the department of informatics is cooperative,,1
5C. Attitude Toward Change,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,The response time to the introduction of an improvement is adequate,,1
5C. Attitude Toward Change,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,The people responsible for developing the programme understand my problems,,1
5C. Attitude Toward Change,Nurses' Perception of the use of CIS,Oroviogoicoechea,2010,N/A,The changes introduced have importance for my daily work,,1
1A. Visuals,CPQ (Consumer Products Questionnaire),McNamara,2011,Appearance,I like the look of this product,,1
1A. Visuals,CPQ (Consumer Products Questionnaire),McNamara,2011,Appearance,This product is always going to look out of place,,1
1A. Visuals,CPQ (Consumer Products Questionnaire),McNamara,2011,Appearance,The size of the product is just right,,1
2E2. General Opinion,CPQ (Consumer Products Questionnaire),McNamara,2011,Appearance,I enjoy using this product,,1
1B3. Intuitive Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Efficiency,It is possible to become familiar with this product after a short length of time,,1
1B3. Intuitive Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Efficiency,It is easy to make this product do exactly what I want,,1
1B3. Intuitive Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Efficiency,The features offered by this product are easy to identify,,1
1B3. Intuitive Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Efficiency,I found it easy to become familiar with this product,,1
1C5A. Error Frequency,CPQ (Consumer Products Questionnaire),McNamara,2011,Efficiency,I rarely make mistakes when using this product,,1
2B2. Retention,CPQ (Consumer Products Questionnaire),McNamara,2011,Efficiency,I often forget how to work this product,,1
2D. Ease of Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Efficiency,I feel at ease using this product,,1
1C. User Assistance,CPQ (Consumer Products Questionnaire),McNamara,2011,Helpfulness,Explanations of this product's features are vague,,1
1C. User Assistance,CPQ (Consumer Products Questionnaire),McNamara,2011,Helpfulness,This product's features are clearly explained,,1
1C. User Assistance,CPQ (Consumer Products Questionnaire),McNamara,2011,Helpfulness,The assistance provided by this product is not practical,,1
1C5. Error Recovery,CPQ (Consumer Products Questionnaire),McNamara,2011,Helpfulness,This product helps me fix the problem if it goes wrong,,1
1C6. Prompts and Interaction,CPQ (Consumer Products Questionnaire),McNamara,2011,Helpfulness,This product helps me to solve any problem I encounter while using it,,1
1C6. Prompts and Interaction,CPQ (Consumer Products Questionnaire),McNamara,2011,Helpfulness,This product communicates with me in a helpful manner,,1
1C6. Prompts and Interaction,CPQ (Consumer Products Questionnaire),McNamara,2011,Helpfulness,The feedback given by this product is helpful,,1
1C6. Prompts and Interaction,CPQ (Consumer Products Questionnaire),McNamara,2011,Helpfulness,This product is not helpful when it comes to choosing the selections,,1
1B1. Layout,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,The various choices are not clearly displayed,,1
1B3. Intuitive Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,I sometimes don't know what will happen when I choose a particular selection,,1
1B3. Intuitive Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,I am unaware of many of the features provided by this product,,1
1B3. Intuitive Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,I sometimes find it difficult to get this product to work the way I want it to,,1
1B4. Number of Steps,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,I have to give a lot of instructions before getting the product to do what I want,,1
1C6. Prompts and Interaction,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,Sometimes I can't tell if I've made a mistake while using this product,,1
1C6. Prompts and Interaction,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,Sometimes I was not sure which choices I was making,,1
1C6. Prompts and Interaction,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,It is sometimes difficult to tell if the product is working,,1
2B2. Retention,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,I forget which functions are associated with which selection,,1
2D. Ease of Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,Using this product is frustrating,,1
2D. Ease of Use,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,Choosing the selections is always difficult,,1
5A4. Perceived Competence,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,I only use the features I am familiar with to avoid making mistakes,,1
5A4. Perceived Competence,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,I was afraid I'd break the product by choosing unfamiliar selections,,1
5A4. Perceived Competence,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,I am reluctant to try out features other than those I am familiar with,,1
5A4. Perceived Competence,CPQ (Consumer Products Questionnaire),McNamara,2011,Transparency,I understand what all the selections do,,1
2E2. General Opinion,Modified TAM (Technology Acceptance Model),Gagnon,2012,Attitude,I think it is a good idea to use TMS to monitor my patients,4,1
2E2. General Opinion,Modified TAM (Technology Acceptance Model),Gagnon,2012,Attitude,I find it interesting to use TMS for the monitoring of my patients,17,1
2E2. General Opinion,Modified TAM (Technology Acceptance Model),Gagnon,2012,Attitude,"In my opinion, the use of TMS will have a positive impact",31,1
3B4. Quality Care,Modified TAM (Technology Acceptance Model),Gagnon,2012,Attitude,The use of TMS is beneficial for the care of my patients,23,1
2A2. Style Compatibility,Modified TAM (Technology Acceptance Model),Gagnon,2012,Compatibility,The use of TMS is compatible with my work habits,13,1
2E2. General Opinion,Modified TAM (Technology Acceptance Model),Gagnon,2012,Compatibility,The use of TMS may imply major changes in my clinical practice,6,1
3B4. Quality Care,Modified TAM (Technology Acceptance Model),Gagnon,2012,Compatibility,The use of TMS may promote good clinical practice,22,1
3B6. Communication Impacts,Modified TAM (Technology Acceptance Model),Gagnon,2012,Compatibility,The use of telemonitoring may interfere with the usual follow-up of my patients,29,1
1C3. External Help Processes,Modified TAM (Technology Acceptance Model),Gagnon,2012,Facilitators,I would use TMS if I receive the necessary technical assistance,32,1
2B1C. Training,Modified TAM (Technology Acceptance Model),Gagnon,2012,Facilitators,I would use TMS if I receive appropriate training,25,1
4A. Organizational Goals,Modified TAM (Technology Acceptance Model),Gagnon,2012,Facilitators,I think that my centre has the necessary infrastructure to support my use of TMS,10,1
2C2. Compatibility with Education,Modified TAM (Technology Acceptance Model),Gagnon,2012,Habit,I have already used telemonitoring devices to monitor my patients,19,1
5A3. Past Experience,Modified TAM (Technology Acceptance Model),Gagnon,2012,Habit,I often use computing tools in my work,33,1
5A4. Perceived Competence,Modified TAM (Technology Acceptance Model),Gagnon,2012,Habit,I feel comfortable with information and communication technologies,1,1
6. Intention for use,Modified TAM (Technology Acceptance Model),Gagnon,2012,Intention,I have the intention to use TMS when it becomes available in my centre,5,1
6. Intention for use,Modified TAM (Technology Acceptance Model),Gagnon,2012,Intention,I have the intention to use TMS when necessary to provide healthcare to my patients,18,1
6. Intention for use,Modified TAM (Technology Acceptance Model),Gagnon,2012,Intention,I have the intention to use telemonitoring routinely for the care of my patients,28,1
1D8. Clarity,Modified TAM (Technology Acceptance Model),Gagnon,2012,Perceived Ease of Use,I believe that the monitoring carried out by TMS would be clear and easy to understand,12,1
2A5. Flexibility,Modified TAM (Technology Acceptance Model),Gagnon,2012,Perceived Ease of Use,I think that TMS is a flexible technology to interact with,16,1
2B1. Learning,Modified TAM (Technology Acceptance Model),Gagnon,2012,Perceived Ease of Use,I think that I could easily learn how to use TMS,3,1
2B1. Learning,Modified TAM (Technology Acceptance Model),Gagnon,2012,Perceived Ease of Use,I think I will find it easy to acquire the necessary skills to use TMS,24,1
2D. Ease of Use,Modified TAM (Technology Acceptance Model),Gagnon,2012,Perceived Ease of Use,I think it would be easy to perform the tasks necessary for the monitoring of my patients using TMS,8,1
2D. Ease of Use,Modified TAM (Technology Acceptance Model),Gagnon,2012,Perceived Ease of Use,I think that the TMS will be easy to use,30,1
3B3. Speed of Tasks,Modified TAM (Technology Acceptance Model),Gagnon,2012,Perceived Usefulness,The use of TMS could help me monitor my patients more rapidly,2,1
3B4. Quality Care,Modified TAM (Technology Acceptance Model),Gagnon,2012,Perceived Usefulness,The use of TMS may improve the monitoring of my patients,7,1
